"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024/2025","Ontario","2016A000235","Humanities","Constant dollars","370","units","0","v1411953152","7.4","5737","","","","0"
"2017/2018","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953153","7.5","7206","","","","0"
"2018/2019","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953153","7.5","7222","","","","0"
"2019/2020","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953153","7.5","6388","","","","0"
"2020/2021","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953153","7.5","6351","","","","0"
"2021/2022","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953153","7.5","6154","","","","0"
"2022/2023","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953153","7.5","5845","","","","0"
"2023/2024","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953153","7.5","5751","","","","0"
"2024/2025","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953153","7.5","5776","","","","0"
"2017/2018","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953154","7.6","22386","","","","0"
"2018/2019","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953154","7.6","22966","","","","0"
"2019/2020","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953154","7.6","20223","","","","0"
"2020/2021","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953154","7.6","20087","","","","0"
"2021/2022","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953154","7.6","19419","","","","0"
"2022/2023","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953154","7.6","18474","","","","0"
"2023/2024","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953154","7.6","18428","","","","0"
"2024/2025","Ontario","2016A000235","Law","Constant dollars","370","units","0","v1411953154","7.6","18682","","","","0"
"2017/2018","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953155","7.7","11001","","","","0"
"2018/2019","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953155","7.7","11201","","","","0"
"2019/2020","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953155","7.7","9801","","","","0"
"2020/2021","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953155","7.7","9721","","","","0"
"2021/2022","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953155","7.7","9484","","","","0"
"2022/2023","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953155","7.7","9079","","","","0"
"2023/2024","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953155","7.7","9162","","","","0"
"2024/2025","Ontario","2016A000235","Business, management and public administration","Constant dollars","370","units","0","v1411953155","7.7","9357","","","","0"
"2017/2018","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953156","7.8","7993","","","","0"
"2018/2019","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953156","7.8","8030","","","","0"
"2019/2020","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953156","7.8","7119","","","","0"
"2020/2021","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953156","7.8","7064","","","","0"
"2021/2022","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953156","7.8","6127","","","","0"
"2022/2023","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953156","7.8","5823","","","","0"
"2023/2024","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953156","7.8","5756","","","","0"
"2024/2025","Ontario","2016A000235","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953156","7.8","5792","","","","0"
"2017/2018","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953157","7.9","9601","","","","0"
"2018/2019","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953157","7.9","9596","","","","0"
"2019/2020","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953157","7.9","8372","","","","0"
"2020/2021","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953157","7.9","8245","","","","0"
"2021/2022","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953157","7.9","7846","","","","0"
"2022/2023","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953157","7.9","7452","","","","0"
"2023/2024","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953157","7.9","7537","","","","0"
"2024/2025","Ontario","2016A000235","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953157","7.9","7660","","","","0"
"2017/2018","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953158","7.10","12930","","","","0"
"2018/2019","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953158","7.10","13310","","","","0"
"2019/2020","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953158","7.10","11766","","","","0"
"2020/2021","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953158","7.10","11717","","","","0"
"2021/2022","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953158","7.10","11427","","","","0"
"2022/2023","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953158","7.10","10937","","","","0"
"2023/2024","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953158","7.10","10922","","","","0"
"2024/2025","Ontario","2016A000235","Engineering","Constant dollars","370","units","0","v1411953158","7.10","11048","","","","0"
"2017/2018","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953159","7.11","9214","","","","0"
"2018/2019","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953159","7.11","9381","","","","0"
"2019/2020","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953159","7.11","8326","","","","0"
"2020/2021","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953159","7.11","8267","","","","0"
"2021/2022","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953159","7.11","8097","","","","0"
"2022/2023","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953159","7.11","7691","","","","0"
"2023/2024","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953159","7.11","7622","","","","0"
"2024/2025","Ontario","2016A000235","Architecture","Constant dollars","370","units","0","v1411953159","7.11","7689","","","","0"
"2017/2018","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953160","7.12","7219","","","","0"
"2018/2019","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953160","7.12","7250","","","","0"
"2019/2020","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953160","7.12","6416","","","","0"
"2020/2021","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953160","7.12","6364","","","","0"
"2021/2022","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953160","7.12","6159","","","","0"
"2022/2023","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953160","7.12","5874","","","","0"
"2023/2024","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953160","7.12","6118","","","","0"
"2024/2025","Ontario","2016A000235","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953160","7.12","6181","","","","0"
"2017/2018","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953161","7.13","41848","","","","0"
"2018/2019","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953161","7.13","42960","","","","0"
"2019/2020","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953161","7.13","37923","","","","0"
"2020/2021","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953161","7.13","37648","","","","0"
"2021/2022","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953161","7.13","36422","","","","0"
"2022/2023","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953161","7.13","34430","","","","0"
"2023/2024","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953161","7.13","34287","","","","0"
"2024/2025","Ontario","2016A000235","Dentistry","Constant dollars","370","units","0","v1411953161","7.13","34520","","","","0"
"2017/2018","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953162","7.14","28070","","","","0"
"2018/2019","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953162","7.14","28486","","","","0"
"2019/2020","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953162","7.14","25154","","","","0"
"2020/2021","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953162","7.14","24965","","","","0"
"2021/2022","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953162","7.14","24150","","","","0"
"2022/2023","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953162","7.14","22651","","","","0"
"2023/2024","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953162","7.14","22624","","","","0"
"2024/2025","Ontario","2016A000235","Medicine","Constant dollars","370","units","0","v1411953162","7.14","22681","","","","0"
"2017/2018","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953163","7.15","7358","","","","0"
"2018/2019","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953163","7.15","7401","","","","0"
"2019/2020","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953163","7.15","6527","","","","0"
"2020/2021","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953163","7.15","6484","","","","0"
"2021/2022","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953163","7.15","6289","","","","0"
"2022/2023","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953163","7.15","5991","","","","0"
"2023/2024","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953163","7.15","5859","","","","0"
"2024/2025","Ontario","2016A000235","Nursing","Constant dollars","370","units","0","v1411953163","7.15","5866","","","","0"
"2017/2018","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953164","7.16","20891","","","","0"
"2018/2019","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953164","7.16","21152","","","","0"
"2019/2020","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953164","7.16","18706","","","","0"
"2020/2021","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953164","7.16","18576","","","","0"
"2021/2022","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953164","7.16","17804","","","","0"
"2022/2023","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953164","7.16","16780","","","","0"
"2023/2024","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953164","7.16","16505","","","","0"
"2024/2025","Ontario","2016A000235","Pharmacy","Constant dollars","370","units","0","v1411953164","7.16","16613","","","","0"
"2017/2018","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953165","7.17","9273","","","","0"
"2018/2019","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953165","7.17","9518","","","","0"
"2019/2020","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953165","7.17","8402","","","","0"
"2020/2021","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953165","7.17","8341","","","","0"
"2021/2022","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953165","7.17","8070","","","","0"
"2022/2023","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953165","7.17","8657","","","","0"
"2023/2024","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953165","7.17","8957","","","","0"
"2024/2025","Ontario","2016A000235","Veterinary medicine","Constant dollars","370","units","0","v1411953165","7.17","9449","","","","0"
"2017/2018","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953166","7.18","","..","","","0"
"2018/2019","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953166","7.18","18011","","","","0"
"2019/2020","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953166","7.18","15899","","","","0"
"2020/2021","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953166","7.18","15783","","","","0"
"2021/2022","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953166","7.18","14820","","","","0"
"2022/2023","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953166","7.18","13879","","","","0"
"2023/2024","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953166","7.18","13681","","","","0"
"2024/2025","Ontario","2016A000235","Optometry","Constant dollars","370","units","0","v1411953166","7.18","13758","","","","0"
"2017/2018","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953167","7.19","8189","","","","0"
"2018/2019","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953167","7.19","7714","","","","0"
"2019/2020","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953167","7.19","6791","","","","0"
"2020/2021","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953167","7.19","6800","","","","0"
"2021/2022","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953167","7.19","6588","","","","0"
"2022/2023","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953167","7.19","6212","","","","0"
"2023/2024","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953167","7.19","6156","","","","0"
"2024/2025","Ontario","2016A000235","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953167","7.19","6199","","","","0"
"2017/2018","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953168","7.20","7319","","","","0"
"2018/2019","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953168","7.20","7318","","","","0"
"2019/2020","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953168","7.20","6452","","","","0"
"2020/2021","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953168","7.20","6500","","","","0"
"2021/2022","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953168","7.20","6253","","","","0"
"2022/2023","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953168","7.20","5976","","","","0"
"2023/2024","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953168","7.20","5870","","","","0"
"2024/2025","Ontario","2016A000235","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953168","7.20","5852","","","","0"
"2017/2018","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953170","8.2","3970","","","","0"
"2018/2019","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953170","8.2","4144","","","","0"
"2019/2020","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953170","8.2","4205","","","","0"
"2020/2021","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953170","8.2","4348","","","","0"
"2021/2022","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953170","8.2","4367","","","","0"
"2022/2023","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953170","8.2","4245","","","","0"
"2023/2024","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953170","8.2","4033","","","","0"
"2024/2025","Manitoba","2016A000246","Education","Constant dollars","370","units","0","v1411953170","8.2","4066","","","","0"
"2017/2018","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953171","8.3","4199","","","","0"
"2018/2019","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953171","8.3","4368","","","","0"
"2019/2020","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953171","8.3","4451","","","","0"
"2020/2021","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953171","8.3","4590","","","","0"
"2021/2022","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953171","8.3","4612","","","","0"
"2022/2023","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953171","8.3","4517","","","","0"
"2023/2024","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953171","8.3","4483","","","","0"
"2024/2025","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953171","8.3","4520","","","","0"
"2017/2018","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953172","8.4","3890","","","","0"
"2018/2019","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953172","8.4","4023","","","","0"
"2019/2020","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953172","8.4","4104","","","","0"
"2020/2021","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953172","8.4","4305","","","","0"
"2021/2022","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953172","8.4","4329","","","","0"
"2022/2023","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953172","8.4","4209","","","","0"
"2023/2024","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953172","8.4","4158","","","","0"
"2024/2025","Manitoba","2016A000246","Humanities","Constant dollars","370","units","0","v1411953172","8.4","4192","","","","0"
"2017/2018","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953173","8.5","3922","","","","0"
"2018/2019","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953173","8.5","4086","","","","0"
"2019/2020","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953173","8.5","4165","","","","0"
"2020/2021","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953173","8.5","4332","","","","0"
"2021/2022","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953173","8.5","4362","","","","0"
"2022/2023","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953173","8.5","4236","","","","0"
"2023/2024","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953173","8.5","4177","","","","0"
"2024/2025","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953173","8.5","4212","","","","0"
"2017/2018","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953174","8.6","10552","","","","0"
"2018/2019","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953174","8.6","11004","","","","0"
"2019/2020","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953174","8.6","11199","","","","0"
"2020/2021","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953174","8.6","11366","","","","0"
"2021/2022","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953174","8.6","11411","","","","0"
"2022/2023","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953174","8.6","11087","","","","0"
"2023/2024","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953174","8.6","10962","","","","0"
"2024/2025","Manitoba","2016A000246","Law","Constant dollars","370","units","0","v1411953174","8.6","11053","","","","0"
"2017/2018","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953175","8.7","4506","","","","0"
"2018/2019","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953175","8.7","4681","","","","0"
"2019/2020","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953175","8.7","4768","","","","0"
"2020/2021","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953175","8.7","4951","","","","0"
"2021/2022","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953175","8.7","5009","","","","0"
"2022/2023","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953175","8.7","4881","","","","0"
"2023/2024","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953175","8.7","4849","","","","0"
"2024/2025","Manitoba","2016A000246","Business, management and public administration","Constant dollars","370","units","0","v1411953175","8.7","4887","","","","0"
"2017/2018","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953176","8.8","4188","","","","0"
"2018/2019","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953176","8.8","4365","","","","0"
"2019/2020","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953176","8.8","4437","","","","0"
"2020/2021","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953176","8.8","4636","","","","0"
"2021/2022","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953176","8.8","4621","","","","0"
"2022/2023","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953176","8.8","4488","","","","0"
"2023/2024","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953176","8.8","4439","","","","0"
"2024/2025","Manitoba","2016A000246","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953176","8.8","4475","","","","0"
"2017/2018","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953177","8.9","4152","","","","0"
"2018/2019","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953177","8.9","4330","","","","0"
"2019/2020","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953177","8.9","4396","","","","0"
"2020/2021","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953177","8.9","4576","","","","0"
"2021/2022","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953177","8.9","4566","","","","0"
"2022/2023","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953177","8.9","4432","","","","0"
"2023/2024","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953177","8.9","4380","","","","0"
"2024/2025","Manitoba","2016A000246","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953177","8.9","4416","","","","0"
"2017/2018","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953178","8.10","6129","","","","0"
"2018/2019","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953178","8.10","6318","","","","0"
"2019/2020","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953178","8.10","6426","","","","0"
"2020/2021","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953178","8.10","6565","","","","0"
"2021/2022","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953178","8.10","6455","","","","0"
"2022/2023","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953178","8.10","6152","","","","0"
"2023/2024","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953178","8.10","6102","","","","0"
"2024/2025","Manitoba","2016A000246","Engineering","Constant dollars","370","units","0","v1411953178","8.10","6152","","","","0"
"2017/2018","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953179","8.11","4593","","","","0"
"2018/2019","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953179","8.11","4785","","","","0"
"2019/2020","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953179","8.11","4870","","","","0"
"2020/2021","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953179","8.11","5017","","","","0"
"2021/2022","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953179","8.11","5033","","","","0"
"2022/2023","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953179","8.11","4892","","","","0"
"2023/2024","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953179","8.11","4837","","","","0"
"2024/2025","Manitoba","2016A000246","Architecture","Constant dollars","370","units","0","v1411953179","8.11","4878","","","","0"
"2017/2018","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953180","8.12","4395","","","","0"
"2018/2019","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953180","8.12","4574","","","","0"
"2019/2020","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953180","8.12","4659","","","","0"
"2020/2021","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953180","8.12","4830","","","","0"
"2021/2022","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953180","8.12","4837","","","","0"
"2022/2023","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953180","8.12","4700","","","","0"
"2023/2024","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953180","8.12","4653","","","","0"
"2024/2025","Manitoba","2016A000246","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953180","8.12","4691","","","","0"
"2017/2018","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953181","8.13","22077","","","","0"
"2018/2019","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953181","8.13","23005","","","","0"
"2019/2020","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953181","8.13","23412","","","","0"
"2020/2021","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953181","8.13","23473","","","","0"
"2021/2022","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953181","8.13","22938","","","","0"
"2022/2023","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953181","8.13","22287","","","","0"
"2023/2024","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953181","8.13","22039","","","","0"
"2024/2025","Manitoba","2016A000246","Dentistry","Constant dollars","370","units","0","v1411953181","8.13","22222","","","","0"
"2017/2018","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953182","8.14","8999","","","","0"
"2018/2019","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953182","8.14","9377","","","","0"
"2019/2020","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953182","8.14","9542","","","","0"
"2020/2021","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953182","8.14","10136","","","","0"
"2021/2022","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953182","8.14","10297","","","","0"
"2022/2023","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953182","8.14","10126","","","","0"
"2023/2024","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953182","8.14","10013","","","","0"
"2024/2025","Manitoba","2016A000246","Medicine","Constant dollars","370","units","0","v1411953182","8.14","10096","","","","0"
